FECHA	HORA	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	SO2	CO	NO	NO2
		�g/m�	�g/m�	m/s	grados	�C	% H.R.	�g/m�	mg/m�	�g/m�	�g/m�
17/01/2015	15	6	77	0.7	196	15.4	33	3	0.1	2	5
17/01/2015	16	7	74	0.5	201	13.1	39	3	0.1	2	6
17/01/2015	17	7	74	0.8	214	11.9	40	3	0.1	2	5
17/01/2015	18	8	74	0.8	213	10.8	41	3	0.2	2	6
17/01/2015	19	14	71	0.1	177	9	46	3	0.4	2	12
17/01/2015	20	14	62	0.1	244	7.4	53	3	0.5	2	12
17/01/2015	21	16	56	0.2	253	6.2	58	4	0.5	2	14
17/01/2015	22	12	55	0.4	248	5.5	61	3	0.5	2	10
17/01/2015	23	14	51	0.1	268	4.9	65	3	0.5	2	12
18/01/2015	00	12	50	0.2	252	4.2	69	3	0.3	2	10
18/01/2015	01	12	47	0.2	230	3.6	73	3	0.2	2	10
18/01/2015	02	12	46	0.3	255	3.4	74	3	0.2	2	9
18/01/2015	03	10	45	0.2	230	3.1	76	3	0.1	2	8
18/01/2015	04	13	47	0.1	230	2.8	78	3	0.1	2	11
18/01/2015	05	9	46	0.3	236	2.4	80	3	0.1	2	7
18/01/2015	06	11	45	0.1	239	2.3	80	3	0.1	2	10
18/01/2015	07	10	44	0.2	243	2.1	80	3	0.1	2	8
18/01/2015	08	10	43	0.2	233	2	80	3	0.1	2	8
18/01/2015	09	9	43	0.2	204	2.8	77	3	0.2	2	7
18/01/2015	10	7	46	0.1	156	5.4	64	3	0.4	2	6
18/01/2015	11	7	50	0.1	154	7.7	56	3	0.5	2	6
18/01/2015	12	10	52	0.1	104	9.4	54	3	0.4	2	9
18/01/2015	13	13	54	0.1	89	10.4	54	3	0.2	2	11
18/01/2015	14	9	65	0.1	122	12.9	42	3	0.1	2	8
18/01/2015	15	9	71	0.1	159	13.1	41	3	0.1	2	7
18/01/2015	16	7	78	0.2	60	12	50	3	0.1	2	6
18/01/2015	17	9	78	0.2	305	10.8	58	3	0.1	2	7
18/01/2015	18	11	73	0.1	214	10	62	3	0.1	2	9
18/01/2015	19	8	72	0.1	198	9.6	67	3	0.1	2	7
18/01/2015	20	9	67	0.2	219	8.4	87	3	0.2	2	8
18/01/2015	21	10	57	0.1	220	7.8	93	3	0.4	2	8
18/01/2015	22	11	54	0.1	225	7.8	93	3	0.2	2	9
18/01/2015	23	8	50	0.1	199	7.7	95	3	0.1	2	6
19/01/2015	00	10	50	0.1	250	7.5	97	3	0.2	2	8
19/01/2015	01	10	43	0.1	247	7.1	100	3	0.1	2	8
19/01/2015	02	10	37	0.1	240	7.1		3	0.1	2	8
19/01/2015	03	11	35	0.1	215	7.1		3	0.1	2	8
19/01/2015	04	11	30	0.2	231	7.1		3	0.1	2	8
19/01/2015	05	13	30	0.1	237	7.1		3	0.1	2	10
19/01/2015	06	10	37	0.1	224	6.9		3	0.1	2	8
19/01/2015	07	11	34	0.1	211	6.9		3	0.1	2	9
19/01/2015	08	10	33	0.1	230	6.9		3	0.2	2	8
19/01/2015	09	12	31	0.1	240	7.2		3	0.1	2	9
19/01/2015	10	11	30	0.1	313	8.1		3	0.2	2	8
19/01/2015	11	11	33	0.1	116	8.7	99	3	0.2	2	8
19/01/2015	12	11	42	0.1	4	9.4	96	4	0.1	2	9
19/01/2015	13	10	45	0.1	77	10.9	87	3	0.1	2	8
19/01/2015	14	14	47	0.1	73	11.4	82	3	0.1	2	11
19/01/2015	15	12	57	0.1	343	11.3	74	3	0.1	2	10
19/01/2015	16	10	61	0.2	208	10.8	71	3	0.1	2	8
19/01/2015	17	13	59	0.1	180	10.5	72	3	0.1	2	10
19/01/2015	18	13	59	0.1	232	9.3	76	3	0.1	2	11
19/01/2015	19	11	62	0.1	191	8.4	73	3	0.1	2	9
19/01/2015	20	11	62	0.1	232	7.5	73	3	0.2	2	9
19/01/2015	21	11	58	0.1	253	6.4	77	3	0.2	2	9
19/01/2015	22	10	54	0.1	270	6.2	76	3	0.3	2	8
19/01/2015	23	10	64	0.2	273	6.2	67	3	0.2	2	9
20/01/2015	00	12	67	0.1	278	5.9	68	3	0.2	2	10
20/01/2015	01	12	62	0.1	285	5.2	73	3	0.1	2	10
20/01/2015	02	12	58	0.1	271	4.5	76	3	0.1	2	10
20/01/2015	03	11	61	0.1	262	4.6	75	3	0.1	2	9
20/01/2015	04	11	62	0.1	253	4.5	75	3	0.1	2	9
20/01/2015	05	10	57	0.1	261	3.9	79	3	0.1	2	8
20/01/2015	06	8	51	0.2	284	3.4	84	3	0.1	2	7
20/01/2015	07	8	50	0.1	260	3.2	85	3	0.2	2	7
20/01/2015	08	9	50	0.1	259	3.3	84	3	0.2	2	7
20/01/2015	09	10	49	0.1	230	4.2	81	3	0.1	2	8
20/01/2015	10	11	55	0.1	13	7.2	67	3	0.1	2	10
20/01/2015	11	10	58	0.1	60	8.6	63	3	0.1	2	9
20/01/2015	12	10	66	0.2	70	10	56	3	0.1	2	9
20/01/2015	13	9	67	0.1	30	11.6	52	3	0.1	2	7
20/01/2015	14	7	69	0.2	34	13	45	3	0.1	2	6
20/01/2015	15	9	73	0.2	68	13.1	43	3	0.1	2	7
20/01/2015	16	8	73	0.2	196	11.9	47	3	0.1	2	7
20/01/2015	17	7	73	0.2	187	10.4	53	3	0.1	2	6
20/01/2015	18	9	73	0.1	218	8.9	58	3	0.2	2	7
20/01/2015	19	12	73	0.1	263	8	59	3	0.3	2	11
20/01/2015	20	10	64	0.1	252	7.1	66	3	0.4	2	8
20/01/2015	21	10	57	0.1	259	6	72	3	0.3	2	8
20/01/2015	22	9	52	0.1	233	5.1	78	3	0.4	2	8
20/01/2015	23	12	47	0.1	286	4.5	82	3	0.4	2	10
21/01/2015	00	10	44	0.2	239	4	86	3	0.3	2	8
21/01/2015	01	10	42	0.1	244	3.7	89	3	0.2	2	8
21/01/2015	02	9	46	0.1	243	3.9	88	3	0.1	2	7
21/01/2015	03	11	53	0.1	289	4.5	84	3	0.1	2	9
21/01/2015	04	9	48	0.1	242	4.5	86	4	0.1	2	7
21/01/2015	05	10	50	0.1	276	5.9	82	5	0.1	2	9
21/01/2015	06	9	54	0.5	250	7.9	74	4	0.2	2	7
21/01/2015	07	7	56	0.5	210	8.7	70	3	0.3	2	5
21/01/2015	08	7	56	0.9	203	9	70	4	0.3	2	5
21/01/2015	09	6	56	1	218	9.6	68	4	0.1	2	4
21/01/2015	10	7	61	0.9	225	10.7	64	4	0.1	2	5
21/01/2015	11	6	66	0.8	217	11.6	59	4	0.1	2	5
21/01/2015	12	7	72	0.6	157	12.4	53	3	0.1	2	5
21/01/2015	13	7	76	0.6	32	13.7	47	4	0.1	2	6
21/01/2015	14	7	76	0.9	26	14.6	42	4	0.1	2	6
21/01/2015	15	7	75	0.6	81	13.1	47	3	0.1	2	5
21/01/2015	16	9	76	0.6	345	12.5	47	4	0.1	2	7
21/01/2015	17	7	76	0.7	261	12	50	6	0.1	2	6
21/01/2015	18	8	71	0.7	286	10.1	67	3	0.2	2	7
21/01/2015	19	10	69	0.4	229	9	74	3	0.3	2	8
21/01/2015	20	11	65	0.1	228	8.4	76	3	0.4	2	10
21/01/2015	21	14	61	0.1	263	8.1	77	3	0.5	2	12
21/01/2015	22	10	63	0.7	246	8.7	69	8	0.5	2	9
21/01/2015	23	9	66	0.6	240	8.5	67	8	0.4	2	8
22/01/2015	00	7	68	1	219	8.2	65	7	0.3	2	6
22/01/2015	01	6	70	1	223	8	65	8	0.3	2	4
22/01/2015	02	6	75	0.9	213	8.2	63	10	0.1	2	4
22/01/2015	03	6	77	1.3	223	8.4	63	3	0.1	2	5
22/01/2015	04	7	76	0.9	226	8.2	63	3	0.1	2	5
22/01/2015	05	7	76	1	227	8.4	63	3	0.1	2	5
22/01/2015	06	10	74	0.5	238	8	65	3	0.1	2	8
22/01/2015	07	8	74	0.4	230	7.8	66	3	0.1	2	7
22/01/2015	08	9	73	0.6	236	7.9	66	3	0.2	2	7
22/01/2015	09	7	74	0.8	213	8.8	62	3	0.1	2	6
22/01/2015	10	7	75	0.5	217	9.5	59	3	0.1	2	6
22/01/2015	11	8	74	0.5	177	10.1	59	4	0.1	2	7
22/01/2015	12	9	73	0.7	116	12.3	52	3	0.1	2	7
22/01/2015	13	8	73	0.9	152	12.9	50	3	0.1	2	7
22/01/2015	14	8	73	0.9	199	13.4	49	3	0.1	2	6
22/01/2015	15	8	72	1	169	13.2	49	3	0.1	2	6
22/01/2015	16	8	74	0.6	132	12.2	51	3	0.1	2	7
22/01/2015	17	11	72	0.4	215	11.4	56	3	0.1	2	9
22/01/2015	18	11	69	0.3	215	10.3	61	3	0.2	2	9
22/01/2015	19	11	74	0.2	184	9.6	61	3	0.2	2	10
22/01/2015	20	9	79	0.6	206	9.5	58	3	0.2	2	7
22/01/2015	21	9	78	0.6	233	9.3	59	3	0.3	2	7
22/01/2015	22	8	78	0.6	225	9.1	58	3	0.2	2	7
22/01/2015	23	12	74	0.3	217	8.3	61	3	0.1	2	11
23/01/2015	00	7	75	0.7	206	8.7	58	3	0.2	2	6
23/01/2015	01	9	75	0.4	227	8.4	60	3	0.2	2	7
23/01/2015	02	8	75	0.8	238	8.7	59	3	0.1	2	6
23/01/2015	03	7	74	1.1	234	9.1	57	4	0.1	2	5
23/01/2015	04	6	75	1	205	9.2	56	5	0.1	2	5
23/01/2015	05	6	76	1.3	224	8.9	57	5	0.1	2	4
23/01/2015	06	7	77	1	230	8.7	55	4	0.1	2	5
23/01/2015	07	7	78	1	230	8.3	54	3	0.1	2	6
23/01/2015	08	7	77	1	232	8.1	52	4	0.1	2	5
23/01/2015	09	6	76	1.1	209	8.9	49	3	0.1	2	5
23/01/2015	10			0.8	35	10.9	42				
23/01/2015	11			0.9	257	12.3	37				
23/01/2015	12	12	74	0.7	28	13.1	37	3	0.1	3	8
23/01/2015	13	7	73	0.6	77	15.1	33	3	0.1	3	4
23/01/2015	14	6	71	0.4	45	16.2	32	3	0.1	2	4
23/01/2015	15	6	74	0.7	197	14.9	34	3	0.1	2	4
23/01/2015	16	6	76	0.6	227	12.9	39	3	0.3	2	4
23/01/2015	17	6	78	0.9	233	11.9	41	3	0.5	2	4
23/01/2015	18	6	78	1	225	11.2	43	3	0.5	2	4
23/01/2015	19	6	77	1.1	212	10.5	46	3	0.5	2	4
23/01/2015	20	6	74	0.7	217	9.8	46	3	0.6	2	4
23/01/2015	21	6	74	0.7	232	9.1	47	3	0.6	2	4
23/01/2015	22	6	70	0.6	242	8.5	48	3	0.5	2	4
23/01/2015	23	6	71	0.6	204	8.3	51	3	0.3	2	4
24/01/2015	00	6	71	0.8	215	8	53	3	0.2	2	4
24/01/2015	01	6	69	0.7	215	7.7	54	3	0.2	2	4
24/01/2015	02	6	68	0.7	228	7.5	57	3	0.1	2	4
24/01/2015	03	6	68	0.8	236	7.4	58	3	0.1	2	4
24/01/2015	04	6	67	0.8	235	7.2	59	3	0.1	2	4
24/01/2015	05	6	68	0.7	201	6.9	62	3	0.1	2	4
24/01/2015	06	6	68	0.6	191	7	63	3	0.1	2	4
24/01/2015	07	6	67	0.4	250	6.9	64	3	0.1	2	4
24/01/2015	08	6	68	0.6	206	7	64	3	0.1	2	4
24/01/2015	09	6	68	0.4	178	8.7	58	3	0.1	2	4
24/01/2015	10	6	68	0.3	107	11.5	48	3	0.1	2	4
24/01/2015	11	6	69	0.5	20	12.7	43	4	0.1	2	4
24/01/2015	12	6	71	0.5	16	13.7	39	3	0.1	2	4
24/01/2015	13	6	70	0.5	52	15.3	35	3	0.1	2	4
24/01/2015	14	6	71	0.6	129	15.9	32	4	0.1	2	4
24/01/2015	15	6	71	0.4	148	16.1	30	4	0.1	2	4
24/01/2015	16	6	73	0.7	216	14.8	30	3	0.1	2	4
24/01/2015	17	6	79	1.1	236	14.2	27	3	0.1	2	4
24/01/2015	18	6	78	1.1	217	13.8	34	3	0.1	2	4
24/01/2015	19	6	72	1.1	29	13.8	50	3	0.1	2	4
24/01/2015	20	6	70	1.1	199	14	54	3	0.2	2	4
24/01/2015	21	6	72	1.5	229	13.6	56	3	0.2	2	4
24/01/2015	22	6	73	1.5	231	13.4	56	3	0.1	2	4
24/01/2015	23	6	71	1	228	12.7	54	3	0.1	2	4
25/01/2015	00	6	66	0.4	242	11.4	57	3	0.2	2	4
25/01/2015	01	6	67	0.7	253	10.6	57	3	0.2	2	4
25/01/2015	02	6	73	0.4	238	10.7	46	3	0.1	2	4
25/01/2015	03	6	77	0.5	223	10.9	38	3	0.1	2	4
25/01/2015	04	6	75	0.3	225	10.4	37	3	0.1	2	4
25/01/2015	05	6	74	0.4	208	9.7	38	3	0.1	2	4
25/01/2015	06	6	71	0.3	275	8.6	42	3	0.1	2	4
25/01/2015	07	6	75	1.2	220	9.1	40	3	0.1	2	4
25/01/2015	08	6	78	0.8	219	9.1	38	3	0.2	2	4
25/01/2015	09	6	76	0.9	151	10.5	34	3	0.2	2	4
25/01/2015	10	6	76	1.1	273	12.1	30	3	0.2	2	4
25/01/2015	11	6	76	0.8	189	12.8	29	3	0.1	2	4
25/01/2015	12	6	75	1	196	13.9	28	3	0.1	2	4
25/01/2015	13	6	74	1.2	198	15.4	26	3	0.1	2	4
25/01/2015	14	6	77	1.1	214	16.7	24	3	0.1	2	4
25/01/2015	15	6	74	1.1	266	15.9	26	3	0.1	2	4
25/01/2015	16	6	78	1.1	215	14.4	28	3	0.1	2	4
25/01/2015	17	6	80	1.1	224	13.9	27	3	0.1	2	4
25/01/2015	18	6	80	1.1	210	13.1	28	3	0.1	2	4
25/01/2015	19	6	80	0.9	210	12.4	29	3	0.1	2	4
25/01/2015	20	6	76	0.4	211	11.4	32	3	0.1	2	4
25/01/2015	21	6	74	0.6	224	10.4	34	3	0.1	2	4
25/01/2015	22	6	76	1.1	230	9.9	35	3	0.1	2	4
25/01/2015	23	6	72	0.2	175	9.6	38	3	0.1	2	4
26/01/2015	00	6	72	0.3	166	9.2	39	3	0.2	2	4
26/01/2015	01	6	70	0.3	150	8.6	41	3	0.2	2	4
26/01/2015	02	6	68	0.2	207	7.7	43	3	0.1	2	4
26/01/2015	03	6	62	0.2	283	6.3	50	3	0.1	2	4
26/01/2015	04	6	60	0.1	252	5.4	55	3	0.1	2	4
26/01/2015	05	6	61	0.2	238	5.5	54	4	0.1	2	4
26/01/2015	06	6	65	0.2	277	6.2	50	4	0.2	2	4
26/01/2015	07	6	64	0.1	264	5.9	52	3	0.2	2	4
26/01/2015	08	6	62	0.1	263	5.6	55	4	0.2	2	4
26/01/2015	09	6	61	0.1	154	7.2	53	3	0.2	2	4
26/01/2015	10	6	65	0.1	103	11.3	43	4	0.1	2	4
26/01/2015	11	6	71	0.2	116	13.6	39	3	0.1	2	4
26/01/2015	12	6	74	0.4	87	15.4	36	3	0.1	2	4
26/01/2015	13	6	73	0.8	70	16.5	34	3	0.1	2	4
26/01/2015	14	8	67	0.8	111	16.5	34	3	0.1	2	6
26/01/2015	15	16	61	0.2	101	15.9	36	3	0.1	2	14
26/01/2015	16	15	57	0.3	97	14.8	42	3	0.2	2	14
26/01/2015	17	22	52	0.6	68	13.3	51	3	0.2	2	20
26/01/2015	18	30	41	0.1	190	11.3	62	3	0.1	2	28
26/01/2015	19	28	37	0.1	221	9.7	72	3	0.2	2	26
26/01/2015	20	25	32	0.1	248	8.9	74	3	0.2	2	24
26/01/2015	21	22	33	0.1	269	8.7	74	4	0.4	2	21
26/01/2015	22	17	30	0.2	221	8.6	74	3	0.3	2	16
26/01/2015	23	16	30	0.1	258	8.8	73	3	0.3	2	15
27/01/2015	00	13	31	0.1	257	8.8	73	3	0.3	2	11
27/01/2015	01	12	29	0.1	303	7.9	76	3	0.2	2	10
27/01/2015	02	10	28	0.1	273	7.3	80	3	0.1	2	9
27/01/2015	03	7	40	0.2	239	8	77	3	0.1	2	6
27/01/2015	04	6	58	0.1	222	9.4	71	3	0.1	2	4
27/01/2015	05	6	57	0.1	295	8.9	75	3	0.1	2	4
27/01/2015	06	6	56	0.1	254	8.6	77	3	0.1	2	4
27/01/2015	07	6	52	0.1	292	7.8	81	3	0.2	2	4
27/01/2015	08	6	52	0.2	287	8.5	79	3	0.1	2	4
27/01/2015	09	6	54	0.2	111	11.2	71	3	0.1	2	4
27/01/2015	10	6	61	0.4	37	14.6	58	3	0.1	2	4
27/01/2015	11	6	68	0.4	77	16.4	50	3	0.1	2	4
27/01/2015	12	6	68	0.6	31	17.7	45	3	0.1	2	4
27/01/2015	13	6	69	0.9	172	17.7	45	3	0.1	2	4
27/01/2015	14	6	69	1	215	18.8	41	3	0.1	2	4
27/01/2015	15	6	72	0.9	179	18.1	40	3	0.1	2	4
27/01/2015	16	6	74	0.6	184	16.6	42	3	0.1	2	4
27/01/2015	17	6	73	0.9	243	15.9	45	3	0.1	2	4
27/01/2015	18	6	70	0.5	254	14.8	49	3	0.2	2	4
27/01/2015	19	6	73	1.9	219	14.3	49	4	0.2	2	4
27/01/2015	20	6	74	1	223	13.4	49	4	0.2	2	4
27/01/2015	21	6	72	0.9	222	12.7	50	4	0.3	2	4
27/01/2015	22	6	72	0.6	219	12	54	4	0.2	2	4
27/01/2015	23	6	70	0.3	211	11	59	5	0.2	2	4
28/01/2015	00	6	72	0.3	228	10.6	59	5	0.2	2	4
28/01/2015	01	6	70	0.1	226	10.1	62	6	0.2	2	4
28/01/2015	02	6	73	0.6	239	10.4	62	4	0.1	2	4
28/01/2015	03	6	71	0.2	234	10	64	3	0.1	2	4
28/01/2015	04	6	65	0.1	314	9	68	3	0.1	2	4
28/01/2015	05	6	67	0.4	281	9.1	67	3	0.1	2	4
28/01/2015	06	6	70	0.3	254	9.9	64	3	0.2	2	4
28/01/2015	07	6	66	0.2	274	9.2	68	3	0.2	2	4
28/01/2015	08	6	63	0.1	259	8.7	71	3	0.3	2	4
28/01/2015	09	7	62	0.1	157	10.6	64	3	0.1	2	4
28/01/2015	10	6	65	0.2	146	13.3	55	3	0.1	2	4
28/01/2015	11	6	67	0.2	36	14.2	51	3	0.1	2	4
28/01/2015	12	6	69	0.2	87	16	45	3	0.1	2	4
28/01/2015	13	6	67	0.2	31	17.9	40	3	0.1	2	4
28/01/2015	14	6	72	0.6	108	18.8	36	3	0.1	2	4
28/01/2015	15	19	59	0.7	115	16.7	47	3	0.1	2	16
28/01/2015	16	34	50	1.3	99	14.3	56	3	0.1	3	30
28/01/2015	17	25	48	0.3	194	12.7	62	3	0.2	2	23
28/01/2015	18	22	43	0.1	275	11.4	68	3	0.3	2	21
28/01/2015	19	18	47	0.2	246	10.3	71	3	0.4	2	16
28/01/2015	20	17	42	0.1	253	9	77	3	0.4	2	16
28/01/2015	21	14	40	0.1	267	8.3	79	3	0.6	2	13
28/01/2015	22	11	41	0.1	281	7.9	81	3	0.6	2	10
28/01/2015	23	6	45	0.1	288	8.4	79	3	0.6	2	4
29/01/2015	00	6	49	0.1	265	9.4	76	3	0.5	2	4
29/01/2015	01	6	57	0.6	220	11	71	3	0.4	2	4
29/01/2015	02	6	64	1.7	222	12.3	67	3	0.1	2	4
29/01/2015	03	6	61	0.7	245	12	69	3	0.1	2	4
29/01/2015	04	6	61	0.6	234	12.3	67	3	0.1	2	4
29/01/2015	05	6	60	0.5	237	12.3	68	3	0.1	2	4
29/01/2015	06	6	59	0.8	225	12	70	3	0.1	2	4
29/01/2015	07	6	65	1.2	199	12.7	66	3	0.1	2	4
29/01/2015	08	6	67	1.4	201	12.7	65	4	0.1	2	4
29/01/2015	09	6	68	1	208	13.5	61	3	0.1	2	4
29/01/2015	10	6	65	0.3	207	14.3	59	3	0.1	2	4
29/01/2015	11	6	64	0.7	145	14.8	55	3	0.1	2	4
29/01/2015	12	6	67	1	191	16	48	4	0.1	2	4
29/01/2015	13	6	68	0.7	156	18.3	40	4	0.1	2	4
29/01/2015	14	6	70	0.6	170	20	34	5	0.1	2	4
29/01/2015	15	6	73	0.6	220	19.9	32	4	0.1	2	4
29/01/2015	16	6	74	1.1	257	19.4	36	4	0.1	2	4
29/01/2015	17	6	69	1.1	227	18.6	43	4	0.1	2	4
29/01/2015	18	6	71	1.8	216	17.9	45	3	0.1	2	4
29/01/2015	19	6	71	1.5	210	17.4	48	3	0.2	2	4
29/01/2015	20	6	68	1.5	217	17.1	54	4	0.3	2	4
29/01/2015	21	6	66	1.6	179	17	58	3	0.3	2	4
29/01/2015	22	6	63	1.9	199	17.2	58	4	0.3	2	4
29/01/2015	23	6	62	2	219	17.4	55	5	0.2	2	4
30/01/2015	00	6	65	1.7	209	17.8	55	5	0.2	2	4
30/01/2015	01	6	65	1.6	230	17.8	55	5	0.1	2	4
30/01/2015	02	6	68	2.1	231	17.9	54	3	0.1	2	4
30/01/2015	03	6	67	1.8	234	17.8	54	3	0.1	2	4
30/01/2015	04	6	66	1.8	226	17.9	53	3	0.1	2	4
30/01/2015	05	6	68	1.9	229	17.7	54	3	0.1	2	4
30/01/2015	06	6	68	1.7	225	17.5	56	3	0.1	2	4
30/01/2015	07	6	66	1.3	232	17.1	59	3	0.1	2	4
30/01/2015	08	6	68	1.4	231	17.2	58	3	0.1	2	4
30/01/2015	09	6	67	1.5	219	18.4	54	5	0.1	2	4
30/01/2015	10	6	66	1.5	212	19.6	51	4	0.1	2	4
30/01/2015	11	6	66	1.3	191	19.5	50	5	0.1	2	4
30/01/2015	12	6	66	1.5	216	20.1	47	5	0.1	2	4
30/01/2015	13	6	68	1.8	218	20.5	45	5	0.1	2	4
30/01/2015	14	6	66	1.7	203	20.1	50	4	0.1	2	4
30/01/2015	15	6	62	1.2	227	17.2	73	8	0.1	2	4
30/01/2015	16	6	53	1.1	240	14.9	92	4	0.2	2	4
30/01/2015	17	6	41	0.2	261	14.5	96	3	0.3	2	4
30/01/2015	18	6	36	0.3	284	14.3	95	3	0.2	2	4
30/01/2015	19	6	46	0.3	284	15.4	76	3	0.2	2	4
30/01/2015	20	6	49	0.6	261	15.8	76	3	0.3	2	4
30/01/2015	21	6	51	0.7	237	14.6	88	3	0.3	2	4
30/01/2015	22	6	40	0.6	245	13.6	98	3	0.2	2	4
30/01/2015	23	6	53	1.3	226	13	98	3	0.2	2	4
31/01/2015	00	6	48	0.3	288	12.7		3	0.3	2	4
31/01/2015	01	6	55	0.7	247	12.4	98	3	0.3	2	4
31/01/2015	02	6	46	0.3	258	12.2	100	3	0.1	2	4
31/01/2015	03	6	46	0.7	236	12		3	0.1	2	4
31/01/2015	04	6	62	1.2	239	12	92	4	0.1	2	4
31/01/2015	05	6	68	1.5	226	11.6	90	4	0.1	2	4
31/01/2015	06	6	74	1.3	224	11.3	82	6	0.1	2	4
31/01/2015	07	6	77	1.7	234	11.6	76	6	0.1	2	4
31/01/2015	08	6	76	1.5	227	11.9	71	4	0.1	2	4
31/01/2015	09	6	74	1.4	225	12.2	69	6	0.1	2	4
31/01/2015	10	6	73	1.2	177	13.3	65	7	0.1	2	4
31/01/2015	11	6	68	0.9	95	12.1	75	6	0.1	2	4
31/01/2015	12	6	75	1.7	140	13.8	55	3	0.1	2	4
31/01/2015	13	6	74	1.6	187	14.6	49	5	0.1	2	4
31/01/2015	14	6	74	1.8	199	15	42	6	0.1	2	4
31/01/2015	15	6	74	1.8	241	14	43	7	0.1	2	4
31/01/2015	16	6	74	1.7	257	12	56	6	0.1	2	4
31/01/2015	17	6	69	0.9	300	11.5	59	4	0.1	2	4
31/01/2015	18	6	77	1.7	213	10.1	63	4	0.1	2	4
31/01/2015	19	6	79	1.6	211	9.6	63	3	0.1	2	4
31/01/2015	20	6	75	1.5	227	9.5	61	3	0.2	2	4
31/01/2015	21	6	77	1.3	201	9.4	61	7	0.2	2	4
31/01/2015	22	6	76	1.4	216	9.2	60	6	0.2	2	4
31/01/2015	23	6	74	1.6	204	9.1	59	3	0.2	2	4
01/02/2015	00	6	76	1.6	219	9	57	3	0.2	2	4
01/02/2015	01	6	77	2	207	8.8	57	4	0.1	2	4
01/02/2015	02	6	78	1.8	231	8.4	57	3	0.1	2	4
01/02/2015	03	6	78	2	176	8.4	57	3	0.1	2	4
01/02/2015	04	6	77	1.8	211	8.4	56	3	0.1	2	4
01/02/2015	05	6	77	2	170	8.3	56	3	0.1	2	4
01/02/2015	06	6	78	1.8	211	8.2	55	3	0.2	2	4
01/02/2015	07	6	77	1.6	186	7.9	56	3	0.1	2	4
01/02/2015	08	6	75	1.4	209	7.7	57	3	0.1	2	4
01/02/2015	09	6	75	1.1	159	9.3	52	3	0.2	2	4
01/02/2015	10	6	74	1.8	189	10.2	49	3	0.1	2	4
01/02/2015	11	6	75	2.4	121	10.6	48	3	0.1	2	4
01/02/2015	12	6	75	2.3	287	11.1	45	3	0.2	2	4
01/02/2015	13	6	74	2.1	181	12.2	40	3	0.1	2	4
01/02/2015	14	6	74	1.8	129	12.7	41	4	0.1	2	4
01/02/2015	15	6	73	0.8	67	11.7	47	4	0.1	2	4
01/02/2015	16	6	73	0.9	51	11.6	44	3	0.1	2	4
01/02/2015	17	6	74	0.7	211	10.9	45	3	0.1	2	4
01/02/2015	18	6	73	0.6	244	10.6	47	4	0.1	2	4
01/02/2015	19	6	73	0.6	230	10.4	47	3	0.2	2	4
01/02/2015	20	6	72	0.7	228	10.1	51	3	0.2	2	4
01/02/2015	21	6	73	1.4	226	9.9	54	3	0.2	2	4
01/02/2015	22	6	70	1	228	9.5	56	3	0.2	2	4
01/02/2015	23	6	72	1.3	224	9.6	56	3	0.2	2	4
02/02/2015	00	6	72	1.3	228	9.7	55	4	0.2	2	4
02/02/2015	01		71	1	224	9.8	56	4	0.1		
02/02/2015	02		69	0.7	226	9.5	58	4	0.1		
02/02/2015	03		68	0.4	224	9.1	59	3	0.1		
02/02/2015	04		70	1.1	223	9	60	3	0.1		
02/02/2015	05		69	0.8	231	9	60	3	0.1		
02/02/2015	06		66	0.7	226	8.6	62	3	0.1		
02/02/2015	07		63	0.2	171	8.6	63	3	0.3		
02/02/2015	08		53	0.1	305	8.2	65	3	0.5		
02/02/2015	09		56	0.5	249	8.8	64	3	0.4		
02/02/2015	10		65	0.5	215	9.9	58	3	0.3		
02/02/2015	11		63	0.3	221	10.7	56	3	0.2		
02/02/2015	12		63	0.4	16	11.5	54	3	0.2		
02/02/2015	13		64	0.3	36	13	49	3	0.1		
02/02/2015	14		66	0.3	186	13.5	47	3	0.1		
02/02/2015	15		66	0.4	191	14.1	47	3	0.1		
02/02/2015	16		68	0.7	249	13.3	50	3	0.1		
02/02/2015	17		69	0.7	221	11.7	58	3	0.1		
02/02/2015	18		63	0.3	231	11.1	62	3	0.1		
02/02/2015	19		61	0.5	234	11	64	3	0.1		
02/02/2015	20		57	0.4	244	10.5	67	3	0.1		
02/02/2015	21		48	0.1	264	9.8	71	3	0.1		
02/02/2015	22		43	0.1	307	8.7	77	3	0.1		
02/02/2015	23		38	0.1	280	7.8	81	3	0.1		
03/02/2015	00		38	0.1	250	7.5	82	3	0.1		
03/02/2015	01		35	0.2	279	7.3	84	3	0.2		
03/02/2015	02		36	0.1	313	7.5	83	3	0.1		
03/02/2015	03		38	0.2	318	7.7	83	3	0.1		
03/02/2015	04		35	0.2	303	7.6	88	3	0.1		
03/02/2015	05		40	0.3	248	8.4	88	3	0.1		
03/02/2015	06		56	1.2	214	10.4	72	3	0.1		
03/02/2015	07		67	1.3	229	10.7	64	3	0.1		
03/02/2015	08		71	1.2	239	10.5	62	5	0.1		
03/02/2015	09		70	1.3	209	11.8	57	3	0.1		
03/02/2015	10		71	1.7	121	12.3	53	3	0.1		
03/02/2015	11		72	1.4	73	13	48	3	0.1		
03/02/2015	12		74	1.9	41	13.1	42	3	0.1		
03/02/2015	13		75	1.5	285	14.4	37	3	0.1		
