FECHA	HORA	SO2	CO	NO	NO2	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
		µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³	m/s	grados	°C	% H.R.	mb	W/m²	l/m²
26/10/2016	23	3	0.3	4	13	19	3	0.4	320	19.5	100	1021	2	
27/10/2016	00	3	0.4	5	10	17	2	0.1	238	18.7	100	1021	2	
27/10/2016	01	3	0.4	3	9	14	3	0.1	221	18.5	100	1021	2	
27/10/2016	02	3	0.3	3	7	12	9	0.1	225	18.4	100	1021	2	
27/10/2016	03	3	0.3	3	6	10	7	0.1	225	18.3	100	1021	2	
27/10/2016	04	3	0.3	4	5	12	3	0.2	241	17.8		1021	2	
27/10/2016	05	3	0.3	5	6	14	2	0.2	226	17.5		1021	2	
27/10/2016	06	3	0.3	8	6	18	2	0.3	227	17.5	100	1021	2	0
27/10/2016	07	3	0.3	9	7	21	2	0.3	231	17.3	100	1021	2	0
27/10/2016	08	3	0.3	10	7	22	2	0.3	233	18	99	1022	51	0
27/10/2016	09	3	0.2	7	7	18	10	0.4	230	20.2	93	1023	202	0
27/10/2016	10	3	0.2	5	7	15	23	0.2	235	22.3	82	1023	327	0
27/10/2016	11	3	0.2	4	5	11	39	0.1	242	24.5	74	1023	489	0
27/10/2016	12	3	0.2	4	6	11	51	0.3	29	25.4	72	1022	559	0
27/10/2016	13	3	0.3	2	4	8	77	1.2	50	25.7	71	1021	539	0
27/10/2016	14	3	0.3	2	5	9	78	3.8	60	24.7	75	1021	314	0
27/10/2016	15	3	0.2	2	5	8	71	1.7	97	24.7	75	1021	339	0
27/10/2016	16	3	0.2	2	4	7	67	0.5	67	24.4	76	1021	162	0
27/10/2016	17	3	0.3	2	8	11	54	0.2	78	23.2	81	1021	15	0
27/10/2016	18	3	0.3	3	13	17	32	0.1	29	21	88	1021	2	0
27/10/2016	19	3	0.3	3	11	15	23	0.1	7	19.7	94	1022	2	0
27/10/2016	20	3	0.3	3	9	13	16	0.2	13	19	97	1022	2	0
27/10/2016	21	3	0.3	2	7	10	17	0.1	18	18.7	98	1023	2	0
27/10/2016	22	3	0.3	2	10	13	9	0.1	360	18.3	98	1024	2	0
27/10/2016	23	3	0.3	2	8	12	13	0.1	33	18.2	98	1024	2	0
28/10/2016	00	3	0.3	4	5	10	2	0.2	216	17.2	99	1024	2	0.2
28/10/2016	01	3	0.3	5	5	12	2	0.3	239	16.8	99	1024	2	0
28/10/2016	02	3	0.3	5	4	12	2	0.2	238	16.9	100	1024	2	0
28/10/2016	03	3	0.3	4	5	11	5	0.2	247	17.7	100	1024	2	0
28/10/2016	04	3	0.2	4	5	11	7	0.1	210	17.9	100	1024	2	0
28/10/2016	05	3	0.2	3	5	10	7	0.2	195	17.9	100	1024	2	0
28/10/2016	06	3	0.3	5	5	12	2	0.2	259	17.9	100	1024	2	0
28/10/2016	07	3	0.2	11	9	26	2	0.2	231	17.9	100	1025	2	0
28/10/2016	08	3	0.2	9	8	22	3	0.3	221	18.4	100	1025	23	0
28/10/2016	09	3	0.2	11	10	27	4	0.4	223	19.6	98	1026	99	0
28/10/2016	10	3	0.2	5	10	18	22	0.3	239	21.1	91	1027	203	0
28/10/2016	11	3	0.2	3	9	14	31	0.2	324	21.6	87	1027	170	0
28/10/2016	12	3	0.1	3	9	14	47	0.8	46	23.5	79	1026	410	0
28/10/2016	13	3	0.1	2	4	6	74	1.4	80	24.3	68	1025	544	0
28/10/2016	14	3	0.1	2	4	7	78	2.1	68	24.1	68	1025	312	0
28/10/2016	15	4	0.1	3	4	9	81	2.7	57	23.6	69	1025	376	0
28/10/2016	16	4	0.1	3	5	10	78	2.2	56	23	71	1025	196	0
28/10/2016	17	4	0.2	2	9	13	71	1.1	54	21.4	75	1025	21	0
28/10/2016	18	3	0.2	2	12	15	56	0.1	30	19.1	84	1025	2	0
28/10/2016	19	3	0.2	3	22	26	22	0.1	3	17.5	90	1026	2	0
28/10/2016	20	3	0.2	7	22	33	9	0.1	307	16.6	92	1026	2	0
28/10/2016	21	3	0.2	5	17	24	9	0.1	175	15.8	91	1026	2	0
28/10/2016	22	3	0.2	7	14	24	2	0.1	219	15	94	1026	2	0
28/10/2016	23	3	0.2	5	8	16	7	0.1	190	14.4	96	1026	2	0
29/10/2016	00	3	0.2	4	8	14	4	0.2	227	13.8	97	1026	2	0
29/10/2016	01	3	0.2	3	8	12	10	0.3	236	13.8	97	1025	2	0.1
29/10/2016	02	3	0.1	3	5	11	16	0.5	229	13.8	97	1025	2	0.1
29/10/2016	03	3	0.1	3	4	8	16	0.5	224	13.6	97	1025	2	0
29/10/2016	04	3	0.1	3	4	8	18	0.8	221	13.4	96	1024	2	0
29/10/2016	05	3	0.1	3	4	7	18	0.6	221	13.2	96	1024	2	0
29/10/2016	06	3	0.1	4	6	11	15	0.6	219	12.9	95	1024	2	0
29/10/2016	07	3	0.1	4	6	12	15	0.8	221	12.8	95	1024	2	0
29/10/2016	08	3	0.2	4	6	12	18	0.7	212	14.1	92	1024	79	0
29/10/2016	09	3	0.1	3	5	10	31	0.6	202	16.8	84	1025	225	0
29/10/2016	10	3	0.1	3	4	9	45	0.8	206	19.3	73	1025	419	0.2
29/10/2016	11	3	0.1	3	4	8	63	0.7	223	21.6	65	1024	575	0
29/10/2016	12	4	0.1	3	4	6	82	0.3	223	24	55	1023	633	0
29/10/2016	13	4	0.1	2	4	6	86	0.1	292	26	40	1022	631	0
29/10/2016	14	4	0.1	2	4	6	86	0.1	306	26.5	35	1021	275	0
29/10/2016	15	4	0.1	2	4	6	89	0.1	190	27.2	30	1020	435	0
29/10/2016	16	4	0.1	2	4	6	89	0.4	10	25.7	47	1020	241	0
29/10/2016	17	4	0.1	3	6	11	68	0.3	34	21.5	73	1019	29	0
29/10/2016	18	4	0.2	3	16	20	39	0.1	44	18.4	82	1020	2	0
29/10/2016	19	3	0.1	3	12	16	29	0.1	349	16.2	89	1020	2	0
29/10/2016	20	3	0.1	4	13	19	11	0.1	260	14.9	95	1020	2	0
29/10/2016	21	3	0.4	3	13	18	9	0.1	248	14.3	96	1020	2	0
29/10/2016	22	3	0.4	3	9	14	8	0.2	240	13.3	97	1020	2	0
29/10/2016	23	3	0.3	3	8	12	13	0.3	217	12.6	93	1020	2	0
30/10/2016	00	3	0.3	3	7	11	22	0.5	236	12.6	87	1019	2	0
30/10/2016	01	3	0.3	2	5	8	25	0.4	233	12.2	84	1019	2	0
30/10/2016	02	3	0.3	2	4	7	25	0.5	231	11.8	85	1019	2	0
30/10/2016	03	3	0.3	2	4	6	27	0.6	227	11.7	84	1018	2	0
30/10/2016	04	3	0.3	2	4	6	25	0.6	228	11.1	85	1018	2	0
30/10/2016	05	3	0.3	3	4	7	19	0.3	243	10	89	1018	2	0
30/10/2016	06	3	0.3	3	4	8	21	0.3	241	10.1	88	1018	2	0
30/10/2016	07	3	0.3	3	4	9	19	0.2	253	9.8	87	1019	2	0
30/10/2016	08	3	0.3	4	4	9	14	0.2	251	11	87	1019	91	0
30/10/2016	09	3	0.2	3	4	7	32	0.7	223	14.8	72	1019	229	0
30/10/2016	10	3	0.1	2	4	6	42	0.4	216	17.9	63	1019	430	0
30/10/2016	11	3	0.2	3	4	6	61	0.1	220	21.2	54	1018	586	0
30/10/2016	12	3	0.1	3	4	7	69	0.2	145	23.2	49	1018	635	0
30/10/2016	13	3	0.1	3	4	8	84	1.4	54	23.6	58	1016	621	0
30/10/2016	14	3	0.1	2	4	6	88	3.2	53	22.8	68	1016	251	0
30/10/2016	15	3	0.1	2	4	6	89	4.1	55	22.3	70	1015	407	0
30/10/2016	16	3	0.1	2	4	7	95	3.3	53	21.5	73	1015	227	0
30/10/2016	17	3	0.1	2	4	7	93	2	44	19.9	82	1016	23	0
30/10/2016	18	3	0.1	3	6	11	72	0.5	25	17.6	91	1016	2	0
30/10/2016	19	3	0.1	4	12	17	32	0.2	356	15.9	95	1017	2	0
30/10/2016	20	3	0.1	4	19	25	14	0.1	7	15.4	96	1017	2	0
30/10/2016	21	3	0.3	6	17	26	5	0.1	212	14.4	97	1018	2	0
30/10/2016	22	3	0.3	4	10	16	11	0.6	246	13.9	98	1018	2	0
30/10/2016	23	3	0.3	2	8	11	9	0.5	228	13.6	99	1018	2	0
31/10/2016	00	3	0.3	3	6	10	3	0.5	242	13.1	99	1018	2	0.1
31/10/2016	01	3	0.3	4	5	11	9	0.3	234	12.6		1017	2	0.1
31/10/2016	02	3	0.3	3	4	7	20	0.2	231	13.2		1017	2	0
31/10/2016	03	3	0.3	3	4	7	30	0.5	228	14.1		1017	2	0
31/10/2016	04	3	0.3	3	4	7	28	0.4	223	14.5	97	1017	2	0
31/10/2016	05	3	0.2	2	4	7	22	0.2	223	14.1	96	1017	2	0
31/10/2016	06	3	0.3	3	6	12	22	0.1	230	13.6	96	1017	2	0
31/10/2016	07	3	0.3	6	14	23	9	0.1	239	13.3	96	1017	2	0
31/10/2016	08	3	0.3	6	12	22	18	0.3	225	14.8	94	1018	74	0
31/10/2016	09	3	0.2	3	7	12	43	0.6	219	17	85	1018	197	0
31/10/2016	10	3	0.2	2	6	10	60	0.3	217	19.2	74	1019	393	0
31/10/2016	11	3	0.2	2	4	7	80	0.1	292	21.4	67	1019	540	0
31/10/2016	12	3	0.1	2	4	6	91	0.2	11	22.2	65	1018	576	0
31/10/2016	13	3	0.1	2	4	6	96	0.9	64	22.9	64	1018	570	0
31/10/2016	14	4	0.2	3	4	7	108	1.5	76	22.6	65	1017	278	0
31/10/2016	15	4	0.2	2	5	8	98	2.4	60	21.9	68	1017	338	0
31/10/2016	16	3	0.2	2	6	9	93	2.1	71	21.1	72	1017	173	0
31/10/2016	17	3	0.2	3	9	13	83	0.9	60	19.9	77	1017	14	0
31/10/2016	18	3	0.2	3	14	18	49	0.1	16	17.6	87	1018	2	0
31/10/2016	19	3	0.3	4	24	29	18	0.1	359	16.9	91	1019	2	0
31/10/2016	20	3	0.3	3	18	22	10	0.1	305	17.1	92	1019	2	0
31/10/2016	21	3	0.2	4	26	32	5	0.1	298	17.3	92	1019	2	0
31/10/2016	22	3	0.3	7	21	32	3	0.1	239	17.4	92	1019	2	0
31/10/2016	23	3	0.3	5	17	25	2	0.1	248	17	94	1019	2	0
01/11/2016	00	3	0.3	7	17	28	4	0.1	252	16.9	94	1019	2	0
01/11/2016	01	3	0.2	8	14	26	3	0.1	248	16.6	95	1019	2	0
01/11/2016	02	3	0.2	5	10	17	2	0.1	200	15.6	96	1019	2	0
01/11/2016	03	3	0.2	4	6	11	2	0.1	254	14.3	97	1019	2	0
01/11/2016	04	3	0.2	5	5	13	3	0.1	211	13.5	98	1019	2	0
01/11/2016	05	3	0.1	5	4	11	5	0.2	192	13		1019	2	0
01/11/2016	06	3	0.1	4	4	9	5	0.2	210	12.4		1019	2	0.1
01/11/2016	07	3	0.1	9	6	20	2	0.1	219	12.1		1019	2	0.1
01/11/2016	08	3	0.1	6	5	14	8	0.3	234	13.8		1020	64	0
01/11/2016	09	3	0.2	3	4	8	23	0.6	218	16.9	94	1020	180	0
01/11/2016	10	3	0.1	3	4	7	39	0.4	206	19.6	80	1020	384	0
01/11/2016	11	5	0.1	2	4	6	71	0.4	210	21.6	70	1020	538	0
01/11/2016	12	5	0.1	3	4	6	88	0.2	168	23	63	1019	572	0
01/11/2016	13	5	0.1	2	4	6	92	0.2	185	24.2	57	1018	578	0
01/11/2016	14	6	0.1	3	4	6	91	0.2	226	24.7	55	1017	290	0
01/11/2016	15	6	0.2	2	4	6	94	2.6	60	23.4	65	1016	378	0
01/11/2016	16	6	0.2	2	4	6	90	2.5	55	22.3	70	1016	194	0
01/11/2016	17	4	0.2	2	6	9	78	0.4	61	20.6	77	1016	6	0
01/11/2016	18	4	0.2	2	9	13	71	0.1	85	19.4	81	1016	2	0
01/11/2016	19	4	0.2	3	10	14	34	0.1	316	16.8	91	1017	2	0
01/11/2016	20	4	0.2	4	16	22	9	0.1	245	15.9	94	1017	2	0
01/11/2016	21	3	0.2	3	15	19	12	0.1	242	15.5	96	1018	2	0
01/11/2016	22	3	0.2	3	10	15	15	0.1	214	14.9	97	1018	2	0
01/11/2016	23	3	0.2	3	7	13	7	0.1	218	14.1		1018	2	0
02/11/2016	00	3	0.2	3	4	9	13	0.2	230	13.6		1017	2	0
02/11/2016	01	3	0.2	4	4	10	10	0.4	243	13		1017	2	0
02/11/2016	02	3	0.2	3	4	9	17	0.9	234	13.1		1017	2	0.1
02/11/2016	03	3	0.2	2	4	6	26	0.8	226	13.6	97	1016	2	0.1
02/11/2016	04	3	0.2	2	4	6	27	0.8	224	13.4	96	1016	2	0
02/11/2016	05	3	0.1	2	4	7	28	0.5	222	13.4	95	1016	2	0
02/11/2016	06	3	0.1	2	4	8	25	0.6	219	13.2	94	1016	2	0
02/11/2016	07	3	0.1	3	9	14	19	0.6	216	13.1	94	1016	3	0
02/11/2016	08	3	0.1	5	12	19	18	0.6	216	14.6	90	1016	67	0
02/11/2016	09	3	0.2	6	11	20	26	0.5	219	17	79	1017	184	0
02/11/2016	10	3	0.2	2	8	11	42	0.5	226	19.7	67	1016	378	0
02/11/2016	11	4	0.2	3	6	10	57	0.3	198	22.7	56	1016	525	0
02/11/2016	12	5	0.2	2	6	9	73	0.2	181	25.2	45	1015	556	0
02/11/2016	13	5	0.2	3	4	7	86	0.2	186	27	40	1014	554	0
02/11/2016	14	6	0.1	2	4	7	92	0.1	187	27.8	38	1013	301	0
02/11/2016	15	5	0.2	3	4	8	97	0.1	170	28.9	35	1012	369	0
02/11/2016	16	5	0.3	4	8	13	80	0.6	42	25.3	61	1012	174	0
02/11/2016	17	6	0.5	3	11	15	77	1.7	48	21.1	80	1012	16	0
02/11/2016	18	4	0.3	2	12	15	53	0.9	343	18.9	88	1013	2	0
02/11/2016	19	3	0.3	2	16	20	33	0.2	339	17.7	94	1013	2	0
02/11/2016	20	3	0.3	4	20	26	10	0.1	246	16.6	95	1014	2	0
02/11/2016	21	3	0.3	4	19	26	6	0.1	223	15.9	95	1014	2	0
02/11/2016	22	3	0.3	4	13	19	9	0.1	199	15.5	97	1014	2	0
02/11/2016	23	3	0.3	4	11	16	12	0.6	234	15.4	98	1014	2	0
03/11/2016	00	3	0.3	3	9	14	26	0.9	219	16.6	96	1014	2	0
03/11/2016	01	3	0.2	2	8	11	24	0.6	221	16.4	91	1013	2	0
03/11/2016	02	3	0.2	2	8	12	23	0.9	220	16.5	82	1013	2	0
03/11/2016	03	3	0.1	2	7	10	25	0.5	217	16.3	78	1013	2	0
03/11/2016	04	3	0.1	3	5	10	26	0.5	219	15.8	76	1012	2	0
03/11/2016	05	3	0.2	3	5	9	28	1	218	15.7	75	1012	2	0
03/11/2016	06	3	0.1	2	6	9	26	0.8	221	15.5	74	1012	2	0
03/11/2016	07	3	0.1	3	9	14	23	1.1	217	15.5	74	1012	3	0
03/11/2016	08	3	0.2	3	11	16	22	0.6	212	16.7	71	1013	61	0
03/11/2016	09	3	0.2	4	11	17	29	1.1	213	18.9	67	1013	187	0
03/11/2016	10	3	0.2	3	8	12	41	0.9	214	21.6	60	1014	375	0
03/11/2016	11	3	0.1	3	9	13	47	0.6	215	24.3	55	1013	509	0
03/11/2016	12	3	0.1	3	6	10	63	0.1	264	27.2	47	1013	569	0
03/11/2016	13	3	0.1	2	4	6	78	0.1	347	28.3	40	1012	499	0
03/11/2016	14	3	0.1	2	4	6	82	0.1	112	28.2	39	1011	297	0
03/11/2016	15	3	0.1	3	4	7	79	0.1	74	28.2	40	1011	268	0
03/11/2016	16	3	0.2	3	9	14	57	0.1	18	26.7	51	1011	130	0
03/11/2016	17	3	0.3	5	30	37	25	0.1	65	24.1	60	1011	7	0
03/11/2016	18	3	0.2	4	30	36	27	0.1	137	21.7	66	1011	2	0
03/11/2016	19	3	0.3	3	29	33	8	0.1	17	18.7	83	1012	2	0
03/11/2016	20	3	0.2	4	32	38	6	0.1	16	18.1	90	1013	2	0
03/11/2016	21	3	0.3	11	29	47	2	0.1	259	17	92	1013	2	0
03/11/2016	22	3	0.3	14	23	44	2	0.1	261	16.4	93	1014	2	0
03/11/2016	23	3	0.3	11	15	31	2	0.1	242	15.2		1014	2	0
04/11/2016	00	3	0.3	6	13	23	2	0.2	237	14.7		1014	2	0
04/11/2016	01	3	0.2	3	17	23	2	0.2	237	15.1	93	1014	2	0
04/11/2016	02	3	0.3	3	19	24	2	0.4	231	15.8	90	1013	2	0
04/11/2016	03	3	0.2	4	17	23	3	0.2	238	15.3	89	1013	2	0
04/11/2016	04	3	0.2	5	14	21	2	0.2	238	14.5	91	1013	2	0
04/11/2016	05	3	0.2	5	11	18	2	0.3	239	14.3	91	1013	2	0
04/11/2016	06	3	0.2	5	11	18	4	0.2	222	14.5	92	1013	2	0
04/11/2016	07	3	0.2				5	0.6	224	15.4	89	1014	1	0
04/11/2016	08	3	0.2	16	31	55	5	0.4	248	16	85	1014	2	0
04/11/2016	09	3	0.2	19	24	53	14	0.9	225	18.2	77	1014	125	0
04/11/2016	10	3	0.2	16	19	43	23	0.3	203	21.4	68	1014	288	0
04/11/2016	11	4	0.2	11	16	33	37	0.3	211	23.8	58	1013	324	0
04/11/2016	12	5	0.1	8	11	24	54	0.3	211	25.1	51	1013	390	0
04/11/2016	13	6	0.1	9	10	24	62	0.1	183	25.6	49	1012	262	0
04/11/2016	14	6	0.1	9	10	24	68	0.1	153	26	47	1011	233	0
04/11/2016	15	5	0.1	9	10	24	61	0.1	233	25.5	54	1011	110	0
04/11/2016	16	5	0.2	12	24	42	39	0.3	299	23.4	71	1011	47	0
04/11/2016	17	5	0.3	13	25	44	41	0.5	23	21	87	1010	1	0
04/11/2016	18	4	0.3	14	36	57	32	0.3	23	20.2	88	1010	0	0
04/11/2016	19	4	0.3				14	0.5	330	18.8	92	1010	0	0
04/11/2016	20	3	0.3	15	66	88	2	0.1	14	18.4	90	1010	0	0
04/11/2016	21	3	0.3	16	61	85	2	0.1	306	18.2	90	1010	0	0
04/11/2016	22	3	0.3	15	51	74	2	0.1	156	17.9	92	1010	0	0
04/11/2016	23	3	0.3	17	47	72	2	0.2	245	17.6	94	1010	0	0
05/11/2016	00	3	0.3	13	48	67	2	0.1	223	17.6	94	1010	0	0
05/11/2016	01	3	0.3	7	43	54	3	0.1	247	17.6	94	1009	0	0
05/11/2016	02	3	0.2	6	36	45	3	0.1	246	17.1	95	1009	0	0
05/11/2016	03	3	0.2	5	34	42	7	0.1	229	17.5	94	1009	0	0
05/11/2016	04	3	0.2	3	21	25	19	0.3	234	18.1	89	1008	0	0
05/11/2016	05	3	0.2	2	17	18	22	0.3	240	18.1	83	1007	0	0
05/11/2016	06	3	0.1	2	14	17	27	0.2	234	18.2	81	1007	0	0
05/11/2016	07	3	0.1				30	0.6	229	18.6	78	1007	0	0
05/11/2016	08	3	0.2	5	31	39	12	0.1	235	18.1	82	1007	0	0
05/11/2016	09	3	0.3	6	30	39	14	0.1	229	18.8	81	1006	68	0
05/11/2016	10	3	0.2	2	20	22	33	0.1	318	21.9	71	1006	277	0
05/11/2016	11	3	0.2	2	12	12	42	1	298	23.5	64	1005	300	0
05/11/2016	12	3	0.1	2	4	6	68	4.9	247	24.5	49	1004	238	0
05/11/2016	13	3	0.1	2	4	6	69	4.1	251	24.9	47	1003	310	0
05/11/2016	14	3	0.1	2	4	6	74	6	248	26.2	41	1002	301	0
05/11/2016	15	4	0.1	2	4	6	74	5.2	255	25.1	44	1001	133	0
05/11/2016	16	3	0.1	2	4	6	72	3.7	258	23.3	51	1001	49	0
05/11/2016	17	3	0.1	2	4	6	69	3.7	237	22.6	52	1001	0	0
05/11/2016	18	3	0.1	2	4	6	68	3	229	21.7	52	1001	0	0
05/11/2016	19	3	0.2	2	4	6	64	2.4	230	20.9	57	1001	0	0
05/11/2016	20	3	0.1	2	9	10	62	1.3	232	20.5	59	1001	0	0
05/11/2016	21	3	0.2	2	8	8	66	0.8	243	20	61	1002	0	0
05/11/2016	22	3	0.2	2	7	7	73	0.3	263	18.3	67	1002	0	0
05/11/2016	23	3	0.2	2	7	8	71	1.9	246	18.2	68	1002	0	0
06/11/2016	00	3	0.2	2	7	8	69	1.7	251	17.1	74	1003	0	0
06/11/2016	01	3	0.2	2	8	9	65	2.6	241	15.9	78	1002	0	0
06/11/2016	02	3	0.2	2	7	7	66	2.4	245	15.7	74	1002	0	0
06/11/2016	03	3	0.2	2	7	7	65	1.3	228	15.4	73	1002	0	0
06/11/2016	04	3	0.2	6	7	14	61	1.2	242	15.1	74	1002	0	0
06/11/2016	05	3	0.2	2	7	7	55	0.2	250	13.9	78	1002	0	0
06/11/2016	06	3	0.2	2	9	9	48	0.1	263	13.1	81	1003	0	0
06/11/2016	07	3	0.3	2	5	6	63	0.7	257	13.7	76	1004	0	0
06/11/2016	08	3	0.3	2	5	6	67	3	249	14.3	70	1004	56	0
06/11/2016	09	3	0.2	2	5	6	67	4.6	257	15.7	63	1005	156	0
06/11/2016	10	3	0.2	2	5	6	66	2.4	254	17.5	57	1005	392	0
06/11/2016	11	3	0.2	2	5	6	64	0.8	244	19.6	51	1005	541	0
06/11/2016	12	4	0.2	2	4	6	70	0.9	229	20.6	45	1005	570	0
06/11/2016	13	4	0.2	2	4	6	77	1.7	235	20.3	41	1004	549	0
06/11/2016	14	4	0.2	2	4	6	81	1.9	249	20.4	37	1004	311	0
06/11/2016	15	4	0.2	2	4	6	79	1.2	236	20.2	40	1004	371	0
06/11/2016	16	3	0.2	2	4	6	79	1.3	251	19.4	41	1005	213	0
06/11/2016	17	3	0.2	2	5	6	78	1.1	240	17.3	47	1005	18	0
06/11/2016	18	3	0.2	2	8	8	72	0.9	237	15.1	55	1006	0	0
06/11/2016	19	3	0.2	2	7	7	65	0.4	228	13.8	60	1006	0	0
06/11/2016	20	3	0.2	2	16	18	52	0.2	218	12.3	67	1007	0	0
06/11/2016	21	3	0.2	2	10	10	62	1.1	241	12.1	65	1007	0	0
06/11/2016	22	3	0.2	2	11	11	55	0.6	241	10.9	70	1007	0	0
06/11/2016	23	3	0.2	2	10	10	52	0.1	240	10.4	72	1007	0	0
07/11/2016	00	3	0.2	2	9	10	47	0.3	220	9.8	75	1007	0	0
07/11/2016	01	3	0.2	2	8	8	46	0.1	166	9.2	77	1006	0	0
07/11/2016	02	3	0.2	2	8	8	49	0.2	209	9.6	77	1006	0	0
07/11/2016	03	3	0.2	2	7	8	53	0.8	219	10.1	74	1006	0	0
07/11/2016	04	3	0.2	2	8	9	48	0.3	218	9.5	77	1006	0	0
07/11/2016	05	3	0.2	2	8	8	41	0.6	230	8.5	81	1006	0	0
07/11/2016	06	3	0.2	2	14	15	34	0.5	223	8.3	83	1006	0	0
07/11/2016	07	3	0.2				19	0.5	226	8.3	83	1006	0	0
07/11/2016	08	3	0.2	5	29	37	23	0.2	201	10.4	77	1006	68	0
07/11/2016	09	3	0.2	3	20	25	36	0.3	210	12.9	69	1007	148	0
07/11/2016	10	3	0.2	2	10	12	52	0.6	251	15.5	57	1007	396	0
07/11/2016	11	3	0.2	2	4	6	63	0.4	301	17.5	46	1006	544	0
07/11/2016	12	4	0.1	2	4	6	65	0.9	307	17.9	42	1006	558	0
07/11/2016	13	4	0.2	2	6	6	64	0.7	26	18.2	41	1005	526	0
07/11/2016	14	3	0.2	2	7	7	67	0.5	22	17.5	42	1005	200	0
07/11/2016	15	3	0.2	2	9	9	66	0.1	47	16.6	44	1005	76	0
07/11/2016	16	3	0.2	2	7	7	70	1.4	294	15	47	1005	11	0
07/11/2016	17	3	0.2	2	25	27	44	0.1	222	14.8	52	1005	4	0
07/11/2016	18	3	0.2	2	29	29	30	0.2	251	12.3	64	1006	0	0
07/11/2016	19	3	0.2				17	0.1	44	11.1	67	1007	0	0
07/11/2016	20	3	0.2	19	48	77	5	0.1	237	10.2	71	1007	0	0
07/11/2016	21	3	0.3	23	38	74	3	0.1	219	8.4	81	1008	0	0
07/11/2016	22	3	0.3	4	31	38	6	0.1	212	7.5	83	1008	0	0
07/11/2016	23	3	0.2	2	20	21	24	0.2	199	7.6	79	1008	0	0
08/11/2016	00	3	0.2	2	12	12	37	0.3	226	7.6	75	1009	0	0
08/11/2016	01	3	0.1	2	7	8	45	0.3	219	7.7	72	1009	0	0
08/11/2016	02	3	0.2	2	6	6	47	0.4	230	7.6	71	1009	0	0
08/11/2016	03	3	0.2	2	8	8	39	0.1	230	6.5	76	1009	0	0
08/11/2016	04	3	0.2	2	8	9	38	0.2	228	6.2	77	1010	0	0
08/11/2016	05	3	0.2	2	10	11	37	0.2	232	6	77	1010	0	0
08/11/2016	06	3	0.2	2	17	20	30	0.3	229	6	76	1011	0	0
08/11/2016	07	3	0.2				17	0.3	231	5.9	76	1011	0	0
08/11/2016	08	3	0.2	6	25	33	25	0.6	227	7.5	72	1012	55	0
08/11/2016	09	3	0.2	3	11	14	45	0.6	235	11.3	59	1013	148	0
08/11/2016	10	3	0.3	2	4	6	56	0.5	233	14.4	48	1014	388	0
08/11/2016	11	3	0.2	2	4	6	60	1.5	244	16	44	1014	540	0
08/11/2016	12	3	0.2	2	4	6	65	2.1	247	17	41	1014	563	0
08/11/2016	13	3	0.2	2	4	6	69	1.8	257	18	39	1014	502	0
08/11/2016	14	3	0.2	2	4	6	72	1.2	284	18.9	36	1013	310	0
08/11/2016	15	3	0.2	2	4	6	74	0.7	326	19.1	34	1013	306	0
08/11/2016	16	3	0.2	2	4	6	71	1.3	328	18.4	36	1014	226	0
08/11/2016	17	3	0.1	2	4	6	63	0.3	260	16.1	43	1015	18	0
08/11/2016	18	3	0.1	2	4	6	62	1	257	13.9	47	1015	0	0
08/11/2016	19	3	0.1	2	4	6	60	0.9	255	12.6	51	1016	0	0
08/11/2016	20	3	0.1	2	9	9	58	1.1	256	12	53	1017	0	0
08/11/2016	21	3	0.2	2	18	19	41	0.1	185	11	59	1017	0	0
08/11/2016	22	3	0.2	2	13	14	52	1	224	11.1	57	1017	0	0
08/11/2016	23	3	0.3	2	8	8	59	1.6	231	11	57	1017	0	0
09/11/2016	00	3	0.3	2	9	9	51	1.6	228	10.2	62	1017	0	0
09/11/2016	01	3	0.2	2	6	7	54	1.9	230	11	62	1016	0	0
09/11/2016	02	3	0.2	2	6	6	57	1.2	243	12	60	1016	0	0
09/11/2016	03	3	0.2	2	5	6	56	0.3	261	12.2	62	1015	0	0
09/11/2016	04	3	0.2	2	4	6	63	1.9	262	13.2	61	1015	0	0
09/11/2016	05	3	0.2	2	4	6	68	2.3	246	13.9	56	1015	0	0
09/11/2016	06	3	0.2	2	4	6	70	1.7	249	14	55	1015	0	0
09/11/2016	07	3	0.2	2	4	6	69	2.9	252	13.8	56	1015	0	0
09/11/2016	08	3	0.2	2	4	6	70	3.8	256	14.2	57	1015	23	0
09/11/2016	09	3	0.3	2	4	6	72	3.9	259	15.6	56	1016	148	0
09/11/2016	10	3	0.3	2	4	6	72	4.3	256	15.8	59	1016	61	0
09/11/2016	11	3	0.3	2	4	6	70	2.2	251	16.2	61	1017	88	0
09/11/2016	12	3	0.3	2	4	6	70	1.5	246	18.2	59	1016	368	0
09/11/2016	13	3	0.3	2	4	6	69	3.1	255	18.9	58	1016	339	0
09/11/2016	14	3	0.3	2	4	6	69	5.5	254	19.2	57	1015	313	0
09/11/2016	15	3	0.3	2	4	6	71	4.4	255	19.8	54	1015	310	0
09/11/2016	16	3	0.3	2	5	6	66	3	251	18.4	59	1015	47	0
09/11/2016	17	3	0.3	2	8	11	59	0.4	230	17.9	63	1015	21	0
09/11/2016	18	3	0.3	2	17	20	44	0.3	224	16.1	70	1016	0	0
09/11/2016	19	3	0.3				37	0.7	220	14.9	74	1016	0	0
