FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	�C	% H.R.	mb	W/m�	l/m�	�g/m�	�g/m�	�g/m�	mg/m�	�g/m�	�g/m�	�g/m�	�g/m�
21/03/2018	18			12,3	31					120						
21/03/2018	19			10,3	37					103						
21/03/2018	20			9,4	40					73						
21/03/2018	21			7,6	47					58						
21/03/2018	22			9,3	33					99						
21/03/2018	23			8,7	36					102						
22/03/2018	00			7,3	40					96						
22/03/2018	01			6	45					88						
22/03/2018	02			3,8	56					65						
22/03/2018	03			2,3	63					51						
22/03/2018	04			1,8	66					51						
22/03/2018	05			0,9	70					36						
22/03/2018	06			0,3	72					36						
22/03/2018	07			0,9	70					36						
22/03/2018	08			4,1	58					44						
22/03/2018	09			7,4	44					71						
22/03/2018	10			10,4	33					92						
22/03/2018	11			11,7	29					105						
22/03/2018	12			12,7	25					113						
22/03/2018	13			14,3	23					114						
22/03/2018	14			15,7	22					115						
22/03/2018	15			16,8	21					114						
22/03/2018	16			16,9	22					117						
22/03/2018	17			17,8	20					116						
22/03/2018	18			17,7	21					109						
22/03/2018	19			13,7	29					89						
22/03/2018	20			12	34					79						
22/03/2018	21			13,5	33					91						
22/03/2018	22			13,5	33					100						
22/03/2018	23			13,4	31					94						
23/03/2018	00			11,4	36					92						
23/03/2018	01			12	36					105						
23/03/2018	02			12,3	35					106						
23/03/2018	03			11,1	39					92						
23/03/2018	04			9,5	45					87						
23/03/2018	05			8,5	50					85						
23/03/2018	06			7,4	52					64						
23/03/2018	07			8,7	48					61						
23/03/2018	08			11,7	40					73						
23/03/2018	09			14,4	31					102						
23/03/2018	10			16	30					111						
23/03/2018	11			17,3	29					110						
23/03/2018	12			19	28					113						
23/03/2018	13			20,1	29					105						
23/03/2018	14			20,8	28					114						
23/03/2018	15			20,7	31					102						
23/03/2018	16			19,1	33					102						
23/03/2018	17			18,5	35					98						
23/03/2018	18			18	40					91						
23/03/2018	19			16,9	50					66						
23/03/2018	20			15,7	59					63						
23/03/2018	21			13,7	74					57						
23/03/2018	22			14,3	66					51						
23/03/2018	23			14,9	63					59						
24/03/2018	00			14,8	62					59						
24/03/2018	01			15,1	61					64						
24/03/2018	02			14,4	64					61						
24/03/2018	03			14,3	66					61						
24/03/2018	04			14,4	67					60						
24/03/2018	05			10,4	78					83						
24/03/2018	06			9,4	73					93						
24/03/2018	07			9,6	62					100						
24/03/2018	08			10,4	50					101						
24/03/2018	09			11,4	46					99						
24/03/2018	10			12,3	43					99						
24/03/2018	11			13,2	40					99						
24/03/2018	12			14,2	37					102						
24/03/2018	13			13,9	38					103						
24/03/2018	14			14,2	38					105						
24/03/2018	15			15	36					106						
24/03/2018	16			16	35					102						
24/03/2018	17			15,2	38					104						
24/03/2018	18			13,9	46					101						
24/03/2018	19			12,6	55					95						
24/03/2018	20			12,8	52					97						
24/03/2018	21			13	51					95						
24/03/2018	22			13,3	47					95						
24/03/2018	23			13,6	44					98						
25/03/2018	00			13,2	45					97						
25/03/2018	01			12,9	45					99						
25/03/2018	02			12,4	46					99						
25/03/2018	03			12,1	47					97						
25/03/2018	04			11,7	49					93						
25/03/2018	05			11,4	51					90						
25/03/2018	06			11,1	53					87						
25/03/2018	07			11,2	52					92						
25/03/2018	08			11,6	51					92						
25/03/2018	09			12	50					90						
25/03/2018	10			14,6	43					92						
25/03/2018	11			15,5	39					96						
25/03/2018	12			16,3	36					100						
25/03/2018	13			17,2	33					103						
25/03/2018	14			17,3	31					106						
25/03/2018	15			16	39					105						
25/03/2018	16			14,9	47					98						
25/03/2018	17			12,5	70					82						
25/03/2018	18			12,7	71					74						
25/03/2018	19			11,9	68					81						
25/03/2018	20			10,8	77					70						
25/03/2018	21			9,9	84					45						
25/03/2018	22			9,4	86					39						
25/03/2018	23			9,6	85					38						
26/03/2018	00			8,3	89					30						
26/03/2018	01			7,3	91					25						
26/03/2018	02			6,8	90					24						
26/03/2018	03			5,9	92					22						
26/03/2018	04			4,9	94					13						
26/03/2018	05			4,9	91					22						
26/03/2018	06			3,9	92					8						
26/03/2018	07			5,4	87					3						
26/03/2018	08			8,6	76					16						
26/03/2018	09			13,2	57					46						
26/03/2018	10			15,3	47					76						
26/03/2018	11			16,4	41					90						
26/03/2018	12			17,9	36					91						
26/03/2018	13			18,8	34					97						
26/03/2018	14			19,1	34					96						
26/03/2018	15			20	33					98						
26/03/2018	16			19,8	32					100						
26/03/2018	17			19,1	31					102						
26/03/2018	18			18,4	32					100						
26/03/2018	19			17,1	35					81						
26/03/2018	20			14,7	45					59						
26/03/2018	21			13,9	51					28						
26/03/2018	22			12,1	58					30						
26/03/2018	23			11,3	58					48						
27/03/2018	00			9,7	64					43						
27/03/2018	01			9	66					43						
27/03/2018	02			8,2	67					47						
27/03/2018	03			7,7	69					47						
27/03/2018	04			7,6	68					51						
27/03/2018	05			6,9	71					47						
27/03/2018	06			5,5	81					12						
27/03/2018	07			8,9	66					36						
27/03/2018	08			12	62					32						
27/03/2018	09			16,4	45					68						
27/03/2018	10			19,3	38					83						
27/03/2018	11			21,2	35					85						
27/03/2018	12			22,6	33					82						
27/03/2018	13			24,5	31					85						
27/03/2018	14			25,4	29					86						
27/03/2018	15			26,2	27					88						
27/03/2018	16			26,2	27					88						
27/03/2018	17			26,3	28					78						
27/03/2018	18			24,4	31					72						
27/03/2018	19			21,4	39					60						
27/03/2018	20			19,5	44					60						
27/03/2018	21			18,9	44					72						
27/03/2018	22			17,2	49					64						
27/03/2018	23			16,7	49					66						
28/03/2018	00			15,8	51					69						
28/03/2018	01			15,7	51					74						
28/03/2018	02			13,9	57					62						
28/03/2018	03			12	65					46						
28/03/2018	04			11,7	66					41						
28/03/2018	05			12,3	64					27						
28/03/2018	06			12,6	63					40						
28/03/2018	07			14	59					40						
28/03/2018	08			17,3	49					50						
28/03/2018	09			20,9	40					68						
28/03/2018	10			23,6	33											
28/03/2018	11			25,2	30					81						
28/03/2018	12			26,7	27					89						
28/03/2018	13			28,1	23					87						
28/03/2018	14			28,3	19					88						
28/03/2018	15			28,3	21					100						
28/03/2018	16			28,6	21					95						
28/03/2018	17			28	22					99						
28/03/2018	18			26,9	24					96						
28/03/2018	19			23,8	29					76						
28/03/2018	20			22,3	33					84						
28/03/2018	21			20	37					65						
28/03/2018	22			19,4	36					71						
28/03/2018	23			19	31					65						
29/03/2018	00			18,2	30					62						
29/03/2018	01			17,3	30					58						
29/03/2018	02			16,3	31					57						
29/03/2018	03			15,4	34					53						
29/03/2018	04			14,6	35					47						
29/03/2018	05			14	41					45						
29/03/2018	06			14	47					42						
29/03/2018	07			14,7	49					41						
29/03/2018	08			17,4	46											
29/03/2018	09			18,4	45											
29/03/2018	10			19,1	44					61						
29/03/2018	11			19,9	42					66						
29/03/2018	12			21,6	40					68						
29/03/2018	13			23,2	38					69						
29/03/2018	14			24,3	34					76						
29/03/2018	15			25,1	32					82						
29/03/2018	16			25,1	31					83						
29/03/2018	17			25,2	29					84						
29/03/2018	18			23,2	31					84						
29/03/2018	19			20,6	35					80						
29/03/2018	20			19,4	39					78						
29/03/2018	21			17,8	40					76						
29/03/2018	22			17,1	36					90						
29/03/2018	23			15	44					75						
30/03/2018	00			14,9	43					90						
30/03/2018	01			14,1	49					90						
30/03/2018	02			13,2	58					85						
30/03/2018	03			12,8	56					96						
30/03/2018	04			11,2	61					88						
30/03/2018	05			11,1	60					94						
30/03/2018	06			12,3	57					98						
30/03/2018	07			13,4	51					105						
30/03/2018	08			14	49					109						
30/03/2018	09			15,5	45					112						
30/03/2018	10			17,6	39					113						
30/03/2018	11			18,8	36					115						
30/03/2018	12			19,9	32					115						
30/03/2018	13			20	30					116						
30/03/2018	14			19,4	34					111						
30/03/2018	15			18,7	35					111						
30/03/2018	16			15,7	43					109						
30/03/2018	17			15,8	46					103						
30/03/2018	18			15,1	43					107						
30/03/2018	19			14,8	31					117						
30/03/2018	20			13,3	37					110						
30/03/2018	21			11,8	50					98						
30/03/2018	22			11	49					97						
30/03/2018	23			11,3	48					102						
31/03/2018	00			11,3	52					101						
31/03/2018	01			11,2	58					102						
31/03/2018	02			9,5	77					91						
31/03/2018	03			9,8	68					99						
31/03/2018	04			10	61					103						
31/03/2018	05			10,2	55					107						
31/03/2018	06			10,6	50					110						
31/03/2018	07			11,2	48					111						
31/03/2018	08			12	47					110						
31/03/2018	09			13	43					112						
31/03/2018	10			13,9	41					111						
31/03/2018	11			15,1	38					113						
31/03/2018	12			16,2	35					112						
31/03/2018	13			17,1	32					114						
31/03/2018	14			18,1	28					116						
31/03/2018	15			18,7	26					119						
31/03/2018	16			19	25					122						
31/03/2018	17			18,7	25					125						
31/03/2018	18			17,6	25					126						
31/03/2018	19			16,2	28					124						
31/03/2018	20			15,6	30					121						
31/03/2018	21			14,8	32					118						
31/03/2018	22			11,7	42					92						
31/03/2018	23			10,8	45					85						
01/04/2018	00			10,1	48					83						
01/04/2018	01			9,7	51					79						
01/04/2018	02			8,6	55					75						
01/04/2018	03			8,7	55					77						
01/04/2018	04			6,5	68					49						
01/04/2018	05			7,3	65					58						
01/04/2018	06			5,9	71					33						
01/04/2018	07			9,2	62					42						
01/04/2018	08			12,3	53					75						
01/04/2018	09			16,1	43					83						
01/04/2018	10			19,1	32					101						
01/04/2018	11			21,1	27					110						
01/04/2018	12			22,6	26					115						
01/04/2018	13			23,6	25					120						
01/04/2018	14			24,4	24					124						
01/04/2018	15			25,1	25					126						
01/04/2018	16			24,7	26					127						
01/04/2018	17			23,3	27					127						
01/04/2018	18			20,3	32					122						
01/04/2018	19			17	37					112						
01/04/2018	20			15,6	42					102						
01/04/2018	21			15,1	43					99						
01/04/2018	22			14	55					97						
01/04/2018	23			12,7	65					89						
02/04/2018	00			10,9	73					69						
02/04/2018	01			9,9	78					58						
02/04/2018	02			8,9	82					49						
02/04/2018	03			9,1	82					44						
02/04/2018	04			9,6	80					46						
02/04/2018	05			9,4	79					41						
02/04/2018	06			10,3	78					40						
02/04/2018	07			10,4	77					34						
02/04/2018	08			12,2	70					49						
02/04/2018	09			14,4	69					79						
02/04/2018	10			14,2	72					86						
02/04/2018	11			15,3	69					95						
02/04/2018	12			17,1	61					103						
02/04/2018	13			18,5	56					112						
02/04/2018	14			19,5	50					123						
02/04/2018	15			21,4	42					130						
02/04/2018	16			20,4	43					130						
02/04/2018	17			19,5	42					129						
02/04/2018	18			17,3	61					115						
02/04/2018	19			14,8	74					107						
02/04/2018	20			13,4	79					84						
02/04/2018	21			12,5	84					79						
02/04/2018	22			12,1	87					70						
02/04/2018	23			11,2	87					46						
03/04/2018	00			10,7	89					46						
03/04/2018	01			9,6	91					31						
03/04/2018	02			9,2	92					38						
03/04/2018	03			8,7	92					26						
03/04/2018	04			7,9	93					15						
03/04/2018	05			8,2	92					20						
03/04/2018	06			8,1	90					11						
03/04/2018	07			10,1	85					14						
03/04/2018	08			13,2	75					31						
03/04/2018	09			18,5	57					58						
03/04/2018	10			22,5	44					81						
03/04/2018	11			23,6	41					80						
03/04/2018	12			24,8	36					84						
03/04/2018	13			23,9	36					91						
03/04/2018	14			25,6	33					95						
03/04/2018	15			25,8	31					92						
03/04/2018	16			25,7	30					92						
03/04/2018	17			24,8	33					106						
03/04/2018	18			22,9	43					117						
03/04/2018	19			21,3	47					106						
03/04/2018	20			19,7	52					91						
03/04/2018	21			17,8	57					87						
03/04/2018	22			16,3	57					77						
03/04/2018	23			14,8	62					64						
04/04/2018	00			14,6	65					69						
04/04/2018	01			13,8	66					69						
04/04/2018	02			13	68					65						
04/04/2018	03			12,8	67					69						
04/04/2018	04			12,5	66					62						
04/04/2018	05			11,9	62					67						
04/04/2018	06			12,4	58					58						
04/04/2018	07			14,8	51					70						
04/04/2018	08			17	48					87						
04/04/2018	09			18,1	45					101						
04/04/2018	10			18,9	41					101						
05/04/2018	01			12,9	60					73						
05/04/2018	02			11,5	65					61						
05/04/2018	03			11,7	66					62						
05/04/2018	04			10,4	71					58						
05/04/2018	05			10,1	73					47						
05/04/2018	06			10	74					52						
05/04/2018	07			12,7	66					50						
05/04/2018	08			14,6	60					58						
05/04/2018	09			18	50					69						
05/04/2018	10			20,7	38					94						
05/04/2018	11			23	32					100						
05/04/2018	12			25,1	31					107						
05/04/2018	13			24,8	31					112						
05/04/2018	14			24,7	32					116						
05/04/2018	15			24,1	35					117						
05/04/2018	16			23,5	38					117						
05/04/2018	17			22,6	41					115						
05/04/2018	18			20,7	42					116						
05/04/2018	19			18,4	54					95						
05/04/2018	20			16,1	68					78						
05/04/2018	21			14,6	78					81						
05/04/2018	22			13,9	84					72						
05/04/2018	23			12,9	86					57						
06/04/2018	00			11,8	88					41						
06/04/2018	01			11,8	89					39						
06/04/2018	02			12	86					36						
06/04/2018	03			12,5	86					41						
06/04/2018	04			12,9	86					47						
06/04/2018	05			12,6	86					24						
06/04/2018	06			12,3	87					27						
06/04/2018	07			12,9	85					34						
06/04/2018	08			14,2	80					41						
06/04/2018	09			15,1	76					61						
06/04/2018	10			17,4	66					79						
06/04/2018	11			18,5	63					87						
06/04/2018	12			21,7	53					97						
06/04/2018	13			22,6	52					110						
06/04/2018	14			19,8	60					111						
06/04/2018	15			19,1	62					111						
06/04/2018	16			17,4	68					109						
06/04/2018	17			16	76					107						
06/04/2018	18			16,2	74					108						
06/04/2018	19			14,9	79					105						
06/04/2018	20			15,1	80					104						
06/04/2018	21			15	81					105						
06/04/2018	22			14,6	83					105						
06/04/2018	23			14,4	83					103						
07/04/2018	00			14,3	84					99						
07/04/2018	01			14,4	83					97						
07/04/2018	02			14,2	81					97						
07/04/2018	03			14,2	80					96						
07/04/2018	04			13,7	85					89						
07/04/2018	05			13,5	88					84						
07/04/2018	06			13	93					68						
07/04/2018	07			12,8	97					53						
07/04/2018	08			13,1	99					44						
07/04/2018	09			13,6	98					63						
07/04/2018	10			14,3	94					69						
07/04/2018	11			14,4	93					70						
07/04/2018	12			14,7	91					61						
07/04/2018	13			14,6	90					62						
07/04/2018	14			14,8	89					67						
07/04/2018	15			14,6	91					64						
07/04/2018	16			15,4	87					69						
07/04/2018	17			15,1	88					71						
07/04/2018	18			15	88					68						
07/04/2018	19			11,7	94					78						
07/04/2018	20			11,1	94					77						
07/04/2018	21			11	95					67						
07/04/2018	22			10,9	95					62						
07/04/2018	23			10,6	94					50						
08/04/2018	00			10,4	90					58						
08/04/2018	01			10,4	84					72						
08/04/2018	02			10,7	81					60						
08/04/2018	03			10,1	82					59						
08/04/2018	04			9,6	83					57						
08/04/2018	05			8,3	88					44						
08/04/2018	06			9,2	85					51						
08/04/2018	07			12	75					59						
08/04/2018	08			14,3	66					71						
08/04/2018	09			15,6	59					82						
08/04/2018	10			16,5	54					84						
08/04/2018	11			16,7	52					87						
08/04/2018	12			18,3	46					89						
08/04/2018	13			19,3	40					93						
08/04/2018	14			19,6	39					93						
08/04/2018	15			19,7	38					95						
08/04/2018	16			20,4	35					96						
08/04/2018	17			19,3	38					96						
08/04/2018	18			17,9	44					94						
08/04/2018	19			16	52					85						
08/04/2018	20			14,4	59					73						
08/04/2018	21			13,9	61					73						
08/04/2018	22			13,1	63					69						
08/04/2018	23			12,6	64					70						
09/04/2018	00			11,9	66					68						
09/04/2018	01			11	70					64						
09/04/2018	02			10,2	73					59						
09/04/2018	03			9,9	74					59						
09/04/2018	04			9,9	75					57						
09/04/2018	05			10,3	76					44						
09/04/2018	06			8,9	85					15						
09/04/2018	07			12,4	68					44						
09/04/2018	08			14,3	53					99						
09/04/2018	09			15,7	41					116						
09/04/2018	10			17,3	38					116						
09/04/2018	11			17,3	37					118						
09/04/2018	12			18,4	32					121						
09/04/2018	13			19,9	27					123						
09/04/2018	14			17,9	32					125						
09/04/2018	15			17,2	36					129						
09/04/2018	16			18,4	31					125						
09/04/2018	17			18,3	29					121						
09/04/2018	18			16,4	32					122						
09/04/2018	19			13,7	44					115						
09/04/2018	20			11,5	55					104						
09/04/2018	21			11,3	55					108						
09/04/2018	22			10,6	61					103						
09/04/2018	23			10,2	64					98						
10/04/2018	00			10,5	63					97						
10/04/2018	01			11,1	62					94						
10/04/2018	02			11,4	62					93						
10/04/2018	03			10,6	67					89						
10/04/2018	04			9,5	70					81						
10/04/2018	05			9,4	70					78						
10/04/2018	06			9,5	71					48						
10/04/2018	07			12,1	59					66						
10/04/2018	08			14,6	50					94						
10/04/2018	09			16,6	44					93						
10/04/2018	10			18,2	39					97						
10/04/2018	11			18,4	37					91						
10/04/2018	12			19,5	34					98						
10/04/2018	13			18,4	38					103						
10/04/2018	14			16,3	51					88						
10/04/2018	15			14,8	58					85						
10/04/2018	16			14,9	65					100						
10/04/2018	17			15,2	65					98						
10/04/2018	18			15,4	58					99						
10/04/2018	19			15	58					104						
10/04/2018	20			14,8	60					104						
10/04/2018	21			14,3	66					88						
10/04/2018	22			9,5	89					93						
10/04/2018	23			8,9	88					89						
11/04/2018	00			9,1	78					88						
11/04/2018	01			9,2	71					82						
11/04/2018	02			8,6	73					92						
11/04/2018	03			8,5	72					96						
11/04/2018	04			9,2	67					82						
11/04/2018	05			8,8	70					76						
11/04/2018	06			9,4	66					72						
11/04/2018	07			9,8	65					64						
11/04/2018	08			11,5	59					84						
11/04/2018	09			12,6	54					79						
11/04/2018	10			12,5	53					88						
11/04/2018	11			12,1	55					89						
11/04/2018	12			11,5	60					86						
11/04/2018	13			11	63					93						
11/04/2018	14			11	62					89						
11/04/2018	15			11,2	60					99						
11/04/2018	16			11,3	60					100						
11/04/2018	17			11,2	61					99						
11/04/2018	18			11	64					88						
11/04/2018	19			11,5	62					91						
11/04/2018	20			11,8	61					97						
11/04/2018	21			12,6	56					92						
11/04/2018	22			13,2	51					97						
11/04/2018	23			13,4	49					93						
12/04/2018	00			13,2	51					89						
12/04/2018	01			12,8	53					91						
12/04/2018	02			12,7	55					100						
12/04/2018	03			12,9	55					100						
12/04/2018	04			12,9	56					88						
12/04/2018	05			12,6	58					72						
12/04/2018	06			12,3	61					73						
12/04/2018	07			13,1	58					70						
12/04/2018	08			13,8	56					82						
12/04/2018	09			16,2	49					76						
12/04/2018	10			17,3	45					89						
12/04/2018	11			18,5	41					93						
12/04/2018	12			19,5	37					93						
12/04/2018	13			20,4	34					95						
12/04/2018	14			21,4	31					98						
12/04/2018	15			20,4	34					98						
12/04/2018	16			20,3	32					99						
12/04/2018	17			20,2	34					100						
12/04/2018	18			18,4	40					95						
12/04/2018	19			17,4	46					85						
12/04/2018	20			16,3	51					83						
12/04/2018	21			16	52					76						
12/04/2018	22			14,9	63					65						
12/04/2018	23			14,2	66					70						
13/04/2018	00			14	66					71						
13/04/2018	01			13,2	70					58						
13/04/2018	02			13	72					57						
13/04/2018	03			13	71					65						
13/04/2018	04			12,9	67					82						
13/04/2018	05			11,6	68					83						
13/04/2018	06			10,8	71					62						
13/04/2018	07			13,3	62					76						
13/04/2018	08			14,5	54					97						
13/04/2018	09			16	48					92						
13/04/2018	12			19,5	36					96						
13/04/2018	13			19,5	34					110						
13/04/2018	14			19,4	39					121						
13/04/2018	15			20,6	40					124						
13/04/2018	16			20,9	39					121						
13/04/2018	17			20,4	40					122						
13/04/2018	18			18,9	45					123						
13/04/2018	19			16	54					108						
13/04/2018	20			14,2	60					94						
13/04/2018	21			13,4	63					89						
13/04/2018	22			12,8	65					71						
13/04/2018	23			11,8	73					50						
14/04/2018	00			11,7	88					51						
14/04/2018	01			11,9	89					60						
14/04/2018	02			12,2	89					60						
14/04/2018	03			11,2	90					44						
14/04/2018	04			10,7	91					32						
14/04/2018	05			11,5	90					41						
14/04/2018	06			11,5	90					56						
14/04/2018	07			12	87					57						
14/04/2018	08			12,8	84					71						
14/04/2018	09			13,9	77					87						
14/04/2018	10			15,3	66					104						
14/04/2018	11			16,8	57					110						
14/04/2018	12			17,5	55					112						
14/04/2018	13			18	54					115						
14/04/2018	14			18,1	56					114						
14/04/2018	15			18,2	55					117						
14/04/2018	16			17,4	60					120						
14/04/2018	17			16,7	65					117						
14/04/2018	18			15,5	70					114						
14/04/2018	19			13,7	76					103						
14/04/2018	20			13,2	78					92						
14/04/2018	21			11,8	83					69						
14/04/2018	22			10,8	87					62						
14/04/2018	23			10,3	88					51						
15/04/2018	00			9,5	90					40						
15/04/2018	01			8,9	92					34						
15/04/2018	02			8	94					16						
15/04/2018	03			7,5	94					19						
15/04/2018	04			6,5	95					8						
15/04/2018	05			6,4	95					9						
15/04/2018	06			6,6	93					5						
15/04/2018	07			10,9	79					13						
15/04/2018	08			14,9	68					33						
15/04/2018	09			19,7	51					69						
15/04/2018	10			21,7	41					91						
15/04/2018	11			22,8	37					96						
15/04/2018	12			23,9	32					99						
15/04/2018	13			24,9	31					100						
15/04/2018	14			24,8	32					103						
15/04/2018	15			24,4	33					105						
15/04/2018	16			25,7	32					103						
15/04/2018	17			24,6	34					100						
15/04/2018	18			23,4	41					87						
15/04/2018	19			21,3	47					76						
15/04/2018	20			20,9	49					71						
15/04/2018	21			20,6	50					69						
15/04/2018	22			19,3	56					65						
15/04/2018	23			18,1	60					61						
16/04/2018	00			17,2	63					58						
16/04/2018	01			16,3	66					53						
16/04/2018	02			15,6	68					42						
16/04/2018	03			16,6	63					55						
16/04/2018	04			15,4	64					115						
16/04/2018	05			12,6	83					99						
16/04/2018	06			12,1	86					70						
16/04/2018	07			14,8	69					64						
16/04/2018	08			16,5	59					83						
16/04/2018	09			16	56					100						
16/04/2018	10			17,2	50					100						
16/04/2018	11			18,4	47					104						
16/04/2018	12			18,8	45					102						
16/04/2018	13			19,6	42					107						
16/04/2018	14			20,3	39					110						
16/04/2018	15			20,8	37					108						
16/04/2018	16			21,4	36					105						
16/04/2018	17			20,7	39					99						
16/04/2018	18			17,4	62					96						
16/04/2018	19			16	64					101						
16/04/2018	20			15,7	65					92						
16/04/2018	21			15,1	69					69						
16/04/2018	22			14,8	69					66						
16/04/2018	23			13,2	76					47						
17/04/2018	00			12,4	79					41						
17/04/2018	01			11,6	81					48						
17/04/2018	02			10,7	85					32						
17/04/2018	03			9,8	88					19						
17/04/2018	04			8,9	91					5						
17/04/2018	05			8,5	91					2						
17/04/2018	06			9,2	88					2						
17/04/2018	07			12,3	77					10						
17/04/2018	08			16,5	61					35						
17/04/2018	09			19,8	48					55						
17/04/2018	10			22,6	39					80						
17/04/2018	11			24,1	37					94						
17/04/2018	12			25,7	34					97						
17/04/2018	13			26,7	32					107						
17/04/2018	14			27,6	32					112						
17/04/2018	15			26,8	33					113						
17/04/2018	16			26,3	34					117						
17/04/2018	17			25,2	38					118						
17/04/2018	18			23,2	44					114						
17/04/2018	19			19,9	53					101						
17/04/2018	20			18,1	58					88						
17/04/2018	21			16,9	64					69						
17/04/2018	22			15,7	67					65						
17/04/2018	23			13,8	75					55						
18/04/2018	00			13,1	80					42						
18/04/2018	01			12,5	81					42						
18/04/2018	02			12,1	82					35						
18/04/2018	03			11,2	86					34						
18/04/2018	04			10,8	87					32						
18/04/2018	05			9,6	90					9						
18/04/2018	06			11,1	85					10						
18/04/2018	07			14,6	72					11						
18/04/2018	08			16,6	64					41						
18/04/2018	09			20,5	50					71						
18/04/2018	10			24,2	40					106						
18/04/2018	11			26	33					114						
18/04/2018	12			27,6	28					115						
18/04/2018	13			27,8	26					114						
18/04/2018	14			27,6	26					118						
